brutal, constitute, stardom, ate, exhort, Thessaly, template, great, narcosis, incorrect, licensable, hideaway, loch, flunk, Bassett, melee, awhile, Della, derail, Bayreuth, confiscate, matinal, Durer, Simla, garb, elope, seismic, Hollingsworth, thumb, silica, sora, speedy, doghouse, emanate, meanwhile, ardent, c, inflater, blueprint, slaughter
surjection : 77 | calculi | stenotype | 20 | 11 | 74 | stagnant | 87 | 72 | hookup | 57 | tilth | Hartford | 44 | sanguineous | Simon | sprain | 67 | Kremlin | dairyman | 39 | 94 | plebeian | bat | postulate | polyhedron | 15 | 14 | Bauer | 46 | 21 | genre | skin | Mona | exemplary | 52 | rollick | 85 | shoe
0 : 62 | 24 | 30 | muscle | 84 | Talmud | whoopee | 1 | 41 | dogmatist | Rubin | 38 | Prometheus | 5 | decompose | 72 | 91 | 32 | asunder | choosy | tennis | trendy | mukluk | 25 | asteroid | 96 | 98 | 77 | 71 | 19 | damage | 59 | borosilicate | 74 | 94 | cardioid | 20 | 59 | striven
declamatory : impregnable | 11 | Beloit | cavil | 56 | prevention | 23 | Rastus | sixty | baobab | 16 | Loki | 48 | coil | 60 | 10 | flamingo | abed | Indira | Seattle | christen | dust | 46 | 92 | 3 | livid | 11 | brusque | 55 | 99 | 0 | 60 | indigestion | 69 | 35 | scopic | 60 | 47 | 34
Wheatstone : fluent | 21 | 2 | 71 | 25 | Ferreira | 65 | 81 | perspicacious | 18 | 66 | 77 | 89 | 60 | affricate | martyrdom | intrusive | Sequoia | 11 | 25 | iliac | 72 | 44 | 27 | 14 | 47 | 36 | 43 | 27 | gases | Hampton | 1 | 78 | 15 | 23 | 46 | touchy | 63 | metabolite
13 : now | 50 | 7 | eternal | 88 | 11 | autonomic | 65 | 4 | entranceway | each | creosote | 10 | 90 | 12 | charge | mimetic | 88 | 49 | grievous | 52 | 75 | 54 | 22 | Juneau | mathematician | 30 | Ursa | 52 | tragicomic | descriptor | 90 | 45 | 1 | Braniff | 75 | hull | 25 | 22
83 : weave | 14 | 44 | 66 | 89 | Oedipus | chapter | 40 | flog | 43 | Pusan | 54 | full | 53 | iridium | 35 | whose | apathy | Payne | 41 | impulse | Mellon | 11 | sprung | coupe | 62 | 90 | granular | 79 | 23 | 41 | 11 | Vichy | 55 | din | jake | auditor | calabash | 83
casual : 74 | sire | ambiance | lime | 94 | 77 | 71 | topcoat | chord | safety | 11 | harness | 53 | 92 | chartroom | 67 | rite | shaman | cyclorama | 69 | chatty | 35 | sunshade | pay | injudicious | 85 | 14 | 16 | 72 | 52 | 33 | fling | 56 | 87 | stealth | magnum | 1 | Camille | 62
74 : turbinate | anatomist | 4 | 15 | 3 | knowledgeable | stockade | kwashiorkor | 62 | vertebral | 37 | Diego | 26 | 22 | 65 | bright | pant | tome | Giles | rage | 2 | jute | spumoni | isolate | 13 | 43 | guidebook | Denmark | 37 | blithe | Xavier | 41 | 81 | recess | 90 | 13 | 60 | 78 | 54
rabies : 69 | forage | 77 | 60 | 56 | Ceres | armament | 25 | 15 | credible | maximal | smell | 3 | Monongahela | 13 | 32 | 12 | schelling | 46 | 79 | Albrecht | 70 | 0 | Bombay | screwy | 49 | 75 | proselyte | 7 | phon | 4 | 58 | Morristown | 44 | 81 | 64 | Bentham | 25 | Caracas
29 : rep | 81 | draught | 61 | ouzel | 65 | 15 | 3 | domino | Thalia | 1 | 17 | caste | 44 | 18 | euphorbia | 6 | workplace | empire | rheumatism | 95 | 73 | merlin | Cluj | sequential | 33 | 55 | 94 | sabra | 60 | hypothalamic | 39 | impend | nightclub | 15 | 88 | 38 | 2 | mastiff
83 : 54 | PBS | 78 | 78 | noteworthy | 1 | spit | 89 | 3 | 28 | 71 | 50 | 40 | maladapt | Dunedin | modulo | 77 | Lamarck | 31 | experiment | 65 | 1 | 15 | 84 | 86 | 50 | astronaut | exhort | albatross | 72 | 93 | 64 | 26 | reductio | 29 | 72 | axiomatic | 88 | wavefront
Fontainebleau : businessmen | 75 | 75 | medicinal | Elmira | Rickettsia | 85 | 1 | 93 | counterexample | 93 | 33 | fovea | 33 | 65 | 98 | archdiocese | 41 | 73 | 13 | h | fleshy | ephemeris | FM | 99 | toroidal | 38 | 92 | dirty | teapot | contention | caste | safe | Bailey | 59 | 86 | 32 | 17 | furthest
skyward : skyward | 23 | 29 | militia | 97 | 0 | 86 | 48 | 22 | 52 | 15 | 62 | 50 | 95 | credential | rye | 26 | 51 | 72 | Sinai | Hindi | 83 | 63 | steward | 69 | 94 | 20 | photolysis | 87 | 91 | 4 | yourself | bite | loudspeaking | 36 | Bombay | 43 | 86 | garner
84 : 88 | Copenhagen | cholera | 41 | Keats | roam | cockcrow | 85 | less | 74 | Lutheran | pitchstone | 92 | evensong | Hummel | 1 | 78 | 42 | billfold | 74 | amphibology | Dawson | brackish | 71 | 62 | 19 | patrolman | 56 | 36 | Hinman | compendium | Fermi | human | another | 76 | 2 | 79 | 83 | 88
vengeful : 21 | 80 | 90 | disquietude | 48 | 48 | 6 | 94 | 9 | 90 | postprocessor | claret | Pearson | servitude | 99 | sanicle | sulfa | prowess | buckaroo | doorknob | dragonfly | 27 | 85 | 40 | gnomonic | oft | pyramid | 74 | pet | 18 | 22 | 18 | 6 | 83 | rotund | 89 | scuttle | 82 | babysit
mummify : enforcible | hearsay | 10 | trigram | 35 | eliminate | 5 | provocative | 93 | 67 | 40 | 20 | gestural | 6 | 8 | 22 | fuss | 65 | 54 | cerebellum | allure | 30 | 15 | 68 | 64 | 85 | 25 | 79 | phosphorus | assemble | possemen | 23 | wombat | 83 | 40 | ferruginous | 85 | 88 | 11
hump : 1 | 11 | 5 | arbiter | 58 | alumna | 94 | 27 | 74 | 78 | 4 | Ph.D | 90 | Carthage | 51 | Sus | bryophyte | 66 | 88 | supersede | diopter | 58 | craftsmen | 32 | Rawlinson | 91 | scratch | 58 | waspish | 57 | 70 | appease | 16 | 71 | drake | 92 | 62 | 65 | 41
47 : 92 | 54 | 50 | lamb | 88 | 20 | 90 | hero | 22 | lo | 29 | 29 | copy | 84 | 17 | 51 | Pyongyang | hangable | 83 | southwest | Dido | 39 | 68 | deplane | seepage | 96 | 7 | flatulent | 95 | 54 | 9 | 4 | 41 | 13 | 36 | Burlington | 22 | 10 | fourteen
38 : 33 | amen | 3 | h's | rim | 72 | tradesman | 68 | 48 | 97 | 66 | 37 | pug | taxi | 60 | 13 | 45 | 78 | steradian | 33 | revolution | 28 | 51 | Sicily | stench | 49 | 9 | 41 | checkout | apogee | austral | 87 | 83 | 75 | helmet | Schlitz | burg | 99 | 91
97 : 94 | kidnap | 87 | Minerva | incurred | 45 | mobster | stipple | smuggle | 85 | erbium | 21 | Rayleigh | algaecide | alumnus | aerogene | school | 58 | Jo | 49 | 13 | chuckle | 59 | bronchi | Walsh | molecular | Antwerp | 71 | goodbye | 94 | grammarian | 32 | awkward | 84 | 44 | 36 | 0 | 9 | confirmation
eigenspace : 17 | manic | 26 | regular | sheaf | Metcalf | 96 | 57 | multinomial | 84 | 11 | 56 | 52 | 63 | 64 | Mach | 33 | puritanic | 23 | 20 | 9 | 3 | 72 | 37 | 28 | Jonas | 62 | 45 | admittance | vile | cone | 47 | caudal | 38 | 91 | 92 | accuracy | 54 | 71
17 : 27 | 93 | 48 | runaway | 19 | 20 | 88 | 71 | 45 | 18 | 88 | 45 | 76 | 25 | Monroe | 78 | 85 | 41 | 66 | 67 | 60 | 59 | accouter | 81 | 59 | jalopy | arum | 21 | bouillabaisse | thermionic | archetypical | parch | mousy | 99 | 54 | detonable | 97 | 74 | intolerable
60 : 69 | salutary | 52 | Susanne | splashy | tetrahedra | 79 | 99 | influent | wavenumber | Ostrander | 79 | 86 | 67 | Shylock | 34 | 63 | 44 | cover | 23 | 90 | pantry | 27 | myofibril | Alfred | embroider | 73 | articulate | Hodgkin | skill | 56 | 52 | Wotan | thence | Jewett | 22 | suspicion | 55 | 63
98 : crockery | 93 | nestle | Gogh | ski | 36 | cancerous | 67 | scrawl | i's | telephonic | 51 | 88 | 98 | 92 | 99 | feasible | 94 | threshold | 8 | 74 | borate | ski | 60 | squadron | FTC | 56 | 60 | 17 | concerto | coherent | 10 | 49 | pyrolysis | 68 | 9 | 73 | arclength | 93
befell : Pyrex | 45 | 72 | orthophosphate | 56 | accretion | topsoil | content | Huffman | clairvoyant | Duquesne | 76 | 84 | 79 | Yakima | impetuous | 7 | 79 | meiosis | 22 | 78 | 0 | 11 | 63 | sequin | genital | key | 89 | 73 | flautist | 63 | Florence | 55 | 47 | 59 | 51 | 24 | 27 | agent
74 : 94 | 46 | 27 | 42 | 24 | 50 | 67 | grainy | gusto | 80 | regulatory | 73 | 66 | survivor | beady | typology | chi | 54 | headman | 67 | 67 | 19 | doctor | 92 | 1 | 66 | 50 | orgasm | 49 | banshee | Aviv | 88 | 3 | arithmetic | 1 | 97 | dear | 6 | 42
88 : inhumane | 64 | 21 | n | bumpkin | snare | 24 | 58 | 79 | 75 | 98 | 0 | 28 | 73 | 2 | 31 | 51 | terrible | bib | 66 | Bausch | Blanche | 6 | 87 | androgen | boggle | 57 | 28 | 27 | end | 51 | dissipate | 83 | 91 | Delft | smattering | 62 | 75 | 69
maltreat : hermaphroditic | 56 | dwarves | 81 | fog | 48 | apprehend | Leopold | 33 | promethium | magnanimous | strabismic | shoo | 55 | Oxnard | amphibian | 27 | canvasback | 26 | marginalia | corrigenda | glossolalia | 77 | 14 | tactful | 15 | 46 | 80 | 59 | 91 | 95 | 47 | 17 | folksinger | 1 | magnesia | pinochle | puddingstone | cutout
Electra : 71 | 8 | 5 | grateful | Hawkins | 22 | 81 | 45 | kickoff | 3 | 52 | turnkey | 49 | bladder | 8 | 28 | w's | t's | somal | hotbox | 38 | reciprocate | 2 | 4 | 26 | Batavia | cool | watchband | acidulous | 37 | 34 | abbey | den | postlude | afro | decimal | 20 | 70 | leftward
thorax : baffle | 27 | Meiji | mudhole | 69 | 49 | 9 | natal | 74 | advocacy | joy | 24 | 11 | northward | catalytic | 33 | 59 | 32 | 30 | can | 4 | 55 | 66 | tepee | 93 | 24 | 38 | touchdown | 13 | spinodal | 79 | shrike | 71 | 85 | 30 | Pam | 48 | anion | 9
hypochlorous : 88 | cloud | persiflage | 75 | 94 | 90 | 36 | 21 | Edmondson | 57 | 12 | mamma | stretch | 32 | bravo | 65 | 8 | sexy | 97 | 1 | 80 | chugging | Dorcas | 77 | Vance | 60 | explicable | polopony | 60 | 83 | drumhead | 61 | 41 | 14 | 61 | staple | plow | 82 | 69
58 : 24 | 86 | 59 | pelt | 46 | Nielsen | 86 | 27 | 42 | 70 | 14 | 48 | 47 | 25 | 85 | 62 | 75 | potpourri | Rio | bony | BTL | 34 | open | 0 | 8 | 60 | 63 | daddy | casebook | tissue | 93 | 20 | playhouse | 68 | 42 | storehouse | supremum | carven | Platonist
61 : 14 | 56 | enol | Montrachet | 32 | inhumane | 90 | 20 | 90 | 17 | 10 | lunchroom | 25 | 57 | 47 | 83 | proper | 48 | 90 | Standish | 9 | 15 | 84 | nest | 86 | dolomite | 13 | 75 | 36 | 95 | 88 | 8 | 0 | 1 | 74 | 19 | trisodium | 83 | Huston
81 : 90 | 87 | maroon | 55 | Hindustan | Caleb | Jacobi | mesa | 89 | 7 | 68 | ineducable | 31 | 7 | 97 | 27 | 37 | 82 | 41 | 7 | significant | 8 | Cruickshank | Israeli | thallophyte | assay | 12 | 66 | 80 | 1 | circumscribe | gnarl | behead | lean | 41 | 7 | 96 | further | 33
29 : 26 | 88 | 64 | caterpillar | 78 | 66 | Guam | Cruz | 48 | 59 | glossolalia | 62 | 94 | spline | precipice | shun | interrogate | 75 | 63 | Corp | 6 | water | conqueror | gaugeable | 60 | pond | 28 | 95 | wonderland | Judas | pyracanth | Hannibal | 36 | 77 | 84 | 3 | 31 | Orion | storytelling
frill : 92 | Alcoa | 75 | 22 | 93 | 96 | 52 | 38 | 37 | 66 | surgeon | 41 | hatchway | 21 | helm | 15 | 95 | 54 | 95 | 38 | 57 | 49 | 95 | 57 | 82 | 22 | 21 | 31 | 36 | 10 | 28 | 91 | 44 | symplectic | 84 | infract | 96 | maledict | 45
dozen : 22 | 33 | evocable | 72 | 12 | 48 | 24 | Bromley | 57 | 46 | 71 | confuse | crossroad | bun | 78 | 37 | 51 | 21 | 86 | equipped | 13 | 72 | 67 | Angelo | monogamous | 88 | salesmen | shrunken | 48 | 88 | micron | 32 | September | 47 | 66 | 60 | 77 | confect | 66
Teddy : 58 | pogrom | electrolysis | 34 | 93 | 71 | 89 | arithmetic | Anglo | 3 | 46 | antipodal | 61 | 71 | 66 | theorem | bipolar | 90 | 63 | papyrus | 19 | 30 | 48 | 27 | maltster | 21 | 88 | pitch | 50 | 80 | 7 | embryology | gnat | 50 | 53 | 38 | 55 | cf | freeing
2 : 36 | 73 | 23 | 7 | regiment | 75 | mart | panoramic | 78 | drain | 62 | 46 | 59 | convict | extensive | 9 | 62 | revisable | 3 | chaotic | 23 | 49 | draught | simplex | 51 | 25 | decedent | 16 | waveguide | 44 | 44 | 73 | obnoxious | Mephistopheles | albumin | Keenan | 66 | 42 | maggoty
42 : 22 | Christie | 62 | 47 | downy | 6 | transom | 27 | 59 | landmass | McGraw | puny | dogleg | 28 | 68 | salivary | sky | 57 | 23 | 22 | soffit | 16 | premium | 48 | 56 | hate | 99 | would | 48 | veneer | toothy | tweak | 47 | basic | 30 | 59 | 89 | culinary | panic
81 : 47 | 4 | bag | 55 | thyroxine | 1 | circumstantial | 55 | formulaic | coulomb | 67 | 99 | 63 | 59 | 60 | 28 | Biggs | blat | 20 | don | 10 | 1 | 54 | nut | 43 | aghast | 65 | gusty | 61 | 44 | explanatory | committing | 28 | documentation | Perseid | 37 | extolling | 49 | circumscribe
mozzarella : Madagascar | proprietor | 43 | 3 | 29 | 91 | stratospheric | 49 | 11 | Mario | 95 | 82 | prefatory | 16 | 17 | 98 | Khmer | 93 | 53 | gantlet | midge | 53 | 7 | conformal | 24 | precipitable | 83 | 14 | 35 | 24 | detest | 8 | 39 | 29 | spacesuit | 32 | 76 | Valletta | metalloid
endothermic : shuffleboard | dill | 35 | 21 | 1 | 5 | poisonous | desorption | 70 | 53 | insight | soybean | 49 | 94 | psychosis | 73 | plowshare | 98 | nostril | 4 | compost | 46 | 35 | 52 | genus | pragmatic | 22 | Virgo | 85 | financial | 28 | 70 | Europe | bandage | 23 | 39 | showboat | 84 | encumbrance
85 : pronunciation | 20 | 76 | deferrable | 60 | 69 | 36 | mantic | coypu | 85 | 94 | revved | Seagram | 92 | 71 | enigma | 24 | 15 | Vienna | 72 | 65 | novitiate | slowdown | 22 | 15 | occlude | minstrelsy | 87 | 33 | 97 | 87 | 79 | 90 | bellwether | 91 | 50 | normal | 25 | bookplate
22 : simply | 1 | 10 | 7 | scythe | 0 | 13 | 65 | heterogamous | 68 | blurt | Estella | 55 | miscellaneous | 96 | lotus | slowdown | Anheuser | dispensate | 29 | 20 | 7 | footwear | 17 | 19 | Jessie | 6 | ruckus | 82 | 11 | 81 | motley | 82 | lilt | Johanson | 16 | bylaw | 2 | 25
94 : 37 | plasma | 65 | atrophic | 6 | whatever | 33 | mocha | herein | 54 | Pegasus | Gilmore | 44 | 19 | 42 | 58 | 98 | 42 | 81 | Locke | bestowal | 5 | 13 | 68 | 80 | 83 | Christensen | 9 | 22 | 50 | watermelon | 46 | 28 | poplar | 88 | steeplebush | Adlerian | 82 | Bellatrix
roulette : 80 | 79 | isochronal | stiletto | beauteous | 72 | 63 | 25 | 73 | 58 | 13 | 44 | 30 | arclength | hemisphere | doldrum | Lipton | infuriate | 20 | 40 | 41 | 54 | 91 | halt | 27 | clash | 11 | pubescent | Hempstead | bear | 87 | Thorstein | 50 | degrease | 59 | 60 | wallboard | 97 | 1
Mali : 21 | inorganic | 60 | 40 | 69 | 41 | sunbeam | bold | Chile | 75 | 50 | 10 | Haddad | 24 | 12 | indy | flathead | 77 | speck | 76 | swordplay | apostle | Vance | 42 | cement | 68 | 97 | 8 | 84 | sleazy | e.g | 65 | cervix | historic | 92 | 68 | 25 | 23 | 53
18 : scream | Annalen | 92 | 60 | 20 | Tipperary | 66 | flamboyant | 43 | 19 | 93 | 75 | 30 | 71 | 53 | 39 | 53 | 37 | constitutive | scoreboard | 78 | 31 | 11 | 5 | 11 | 67 | 50 | 82 | 14 | 15 | 24 | 41 | 9 | 7 | 24 | 55 | 72 | transplant | 83
35 : Gershwin | Polynesia | every | Hades | 98 | bestseller | 48 | 88 | 51 | 46 | 1 | Mann | profusion | 42 | 87 | 17 | 92 | 49 | 65 | conic | Goliath | hobbyhorse | 84 | cat | genera | 20 | 63 | 51 | 49 | 49 | eyeful | 99 | 69 | 55 | 28 | 59 | 27 | 91 | 67
chimera : 37 | edgy | 83 | Christensen | Birmingham | 88 | 36 | 89 | Susanne | Budapest | phenomenal | 67 | gluttonous | 85 | 64 | 42 | Helsinki | 76 | 53 | 44 | 7 | 14 | 68 | 45 | chisel | 22 | 34 | bathos | regretting | 87 | 25 | 61 | squaw | 91 | 88 | 56 | golf | 48 | 67
mobcap : 0 | 70 | 14 | 58 | 13 | Hemingway | 99 | 33 | 12 | Ariadne | 31 | 44 | tallow | 39 | 54 | 13 | 63 | 86 | 55 | 87 | 50 | disquietude | throne | 38 | 60 | 97 | McLaughlin | 69 | mambo | Copeland | stratus | 93 | indescribable | 17 | gummy | 7 | 74 | 42 | 45
13 : cereus | 66 | 99 | glimmer | 34 | 37 | 46 | 24 | Octavia | 11 | salesmen | blacktop | 26 | 33 | perish | slunk | peter | 46 | scaup | 61 | 69 | 17 | 4 | turbulent | deferring | 35 | 3 | 56 | mild | 24 | autonomic | 29 | stormbound | 82 | 77 | 11 | 20 | 93 | 18
60 : 50 | convenient | 31 | 37 | diplomatic | 40 | vagary | 71 | 47 | 71 | 69 | geranium | 13 | 72 | Belshazzar | geopolitic | unitary | who'll | 68 | 43 | captor | 58 | 29 | 67 | despondent | 7 | 5 | 22 | 19 | 12 | 14 | invalidate | shawl | 87 | 20 | announce | visitor | 52 | 36
shoe : 83 | perspire | 42 | 2 | 88 | 63 | propulsion | maudlin | 60 | elbow | footpath | 18 | 75 | clattery | 54 | clog | 74 | criss | 66 | 16 | dice | contralto | 61 | 35 | 92 | 93 | 60 | bit | Farmington | 68 | 81 | 37 | portray | 4 | 27 | 68 | 21 | 44 | 45
eventual : 14 | 37 | totem | 29 | 90 | 53 | dunk | borderland | radium | 14 | 31 | 36 | 7 | 97 | 82 | writeup | 12 | abacus | eelgrass | wring | 25 | 52 | 22 | ink | 0 | appropriable | rant | enhance | bittern | graphic | Angeline | 73 | 99 | theocratic | 66 | pellucid | MD | firehouse | harp
39 : 97 | 23 | 71 | 33 | 46 | 48 | Hurwitz | 12 | 80 | 17 | 43 | 3 | 46 | sell | 48 | 13 | 65 | 1 | Smithson | 73 | 83 | 29 | 72 | 11 | accipiter | cobra | Lubell | glum | 53 | 96 | 7 | 91 | 92 | 21 | Metcalf | 40 | 7 | amok | 15
63 : 32 | 53 | 55 | 6 | refutation | 93 | 52 | 42 | housefly | 88 | west | 32 | circular | scold | 32 | 48 | 92 | impulse | 20 | decoy | 17 | capillary | begin | 60 | narrowminded | 35 | 41 | 49 | 3 | 82 | 73 | Charlotte | 52 | 50 | 67 | 73 | scoot | southbound | augment
56 : 36 | 74 | 86 | 55 | 38 | 19 | laura | 50 | Azores | cozy | 73 | ester | joss | 25 | 38 | impassion | 22 | molar | motor | 46 | footpad | 64 | 84 | gar | Randolph | 75 | 90 | 12 | Hugo | elliptic | famine | 63 | 63 | 62 | 11 | pueblo | 30 | trompe | Nile
39 : 81 | probationary | 50 | 11 | 81 | Augustine | 50 | 80 | 50 | 7 | briar | abut | military | 10 | cancelling | Holcomb | Clarence | triable | 87 | maledict | 43 | 10 | 17 | 48 | tithing | 72 | showcase | 13 | 22 | 60 | 37 | 85 | 70 | 44 | 89 | 99 | byproduct | 83 | 86
6 : 93 | 74 | rhombi | 80 | 80 | 65 | 49 | 19 | friction | roadbed | 49 | nourish | 88 | pinto | Lena | 94 | 70 | mountaintop | 87 | evade | Ariadne | 54 | Ness | 12 | yond | typographer | 38 | 34 | acquire | 70 | idle | 19 | Oxford | inconvenient | 5 | 37 | 13 | arrest | 71
Socrates : 79 | NOAA | 88 | 52 | part | 26 | 80 | diaphragm | 3 | 70 | 23 | 15 | railbird | 77 | 24 | 8 | 31 | 97 | 50 | 91 | 53 | roundtable | byte | 49 | 85 | Oct | 91 | 64 | sojourn | 40 | 95 | 11 | 55 | monkeyflower | 61 | 64 | 17 | RCA | 13
huzzah : 1 | neuroanatomy | 11 | Biggs | 33 | Belmont | Greenberg | Altair | 56 | rehabilitate | 54 | 95 | short | Cinderella | 86 | hexagon | 60 | 56 | Sherwin | 61 | Marin | pterodactyl | 8 | 26 | jitterbug | beam | pinion | Raman | incestuous | 67 | Shockley | gentile | cloister | Grimm | 21 | 67 | 52 | handwritten | 15
Carolingian : paschal | 14 | inbreed | 15 | 33 | 20 | efferent | POBox | battle | 10 | 36 | 30 | 14 | 38 | 38 | 11 | 84 | freestone | 89 | 57 | bloodstain | 94 | 94 | 58 | 38 | gator | Gilbertson | 8 | 61 | shrill | 37 | Stuart | 17 | spoof | 38 | 17 | 65 | i | 35
28 : Hollerith | 53 | tattletale | 25 | 83 | 96 | duckweed | 87 | spoof | Antarctica | 61 | 1 | 79 | 60 | 88 | 85 | catwalk | cudgel | manage | 17 | 74 | 21 | 71 | 90 | 58 | 41 | agar | night | 19 | 30 | 52 | trag | 95 | 54 | zither | Argive | 67 | 32 | spinach
control : 21 | terminal | Monoceros | 18 | snakebite | 7 | 88 | Lucifer | catenate | parenthesis | slivery | 36 | 34 | 8 | 66 | Hemingway | Buxtehude | 25 | 99 | 92 | search | 75 | pacemake | 54 | Jill | antelope | evocable | 63 | 61 | 49 | 77 | permissive | megawatt | 59 | 52 | 30 | patrolled | clay | 5
46 : 59 | 76 | became | 97 | 4 | onrushing | 38 | 58 | expression | 4 | 4 | lummox | ancient | 7 | 21 | 12 | shore | 92 | 33 | 75 | 5 | 79 | Jacksonville | 46 | 19 | 91 | leftover | reinforce | 53 | contrast | 92 | 27 | 29 | edify | tabernacle | 64 | 26 | 65 | urn
22 : 46 | Christensen | wheezy | Paterson | 72 | respiration | 89 | 74 | 6 | epitaxial | 11 | throes | 82 | abrasion | prejudice | 6 | 14 | 17 | 39 | baccalaureate | 28 | bandit | service | 39 | 7 | Dooley | 83 | 40 | kaolinite | archangel | varistor | 93 | 80 | 46 | retrograde | mundane | communicate | drank | 44
68 : 14 | 38 | 5 | vacate | 60 | 26 | 6 | 26 | 93 | 51 | shield | seventeen | 32 | bater | 0 | 91 | 1 | strategy | 68 | 63 | drug | yachtsman | Christianson | 81 | marital | 61 | 97 | 77 | 21 | 58 | exclusionary | Bethlehem | 48 | 29 | 54 | token | 85 | 78 | 7
sophia : 56 | 50 | courtier | 67 | 79 | 60 | liquefaction | 3 | 65 | 87 | 70 | 79 | encephalitis | blueberry | erbium | 46 | 59 | droop | 47 | 52 | 89 | 62 | 2 | 26 | arrest | deductible | 1 | deferent | 78 | nawab | 43 | 52 | from | 89 | neglect | 39 | extrovert | 43 | 73
22 : 80 | manage | 58 | 31 | 62 | Della | 12 | 88 | 8 | spontaneous | advisor | 30 | inestimable | 90 | 56 | 56 | 9 | 69 | 44 | 87 | 93 | Alexandria | 95 | 88 | linemen | 9 | 83 | Jeremiah | 50 | marlin | 73 | 41 | 97 | 61 | Sprague | 78 | 7 | 78 | 65
74 : apart | caretaker | 23 | contact | 90 | 87 | medic | 65 | discuss | mistress | 10 | 94 | 18 | 1 | 1 | whig | 67 | 57 | 12 | 79 | 64 | duress | 46 | Triassic | 76 | bicep | seaside | 37 | improvident | camouflage | par | 5 | swelter | Kovacs | pudding | 47 | 91 | life | clearance
invite : 91 | 76 | 34 | 31 | 50 | 31 | 87 | 10 | Czech | Andromeda | 3 | Conklin | 20 | 66 | 23 | militate | 43 | 31 | 22 | 11 | 51 | 19 | 22 | signify | 65 | 5 | peripatetic | 66 | 84 | 40 | 86 | 15 | 12 | winter | 57 | 48 | increase | range | Barr
Jungian : 21 | 83 | 70 | 88 | 36 | 10 | 78 | Heisenberg | 38 | weal | 6 | Rollins | 24 | 1 | irreproachable | 1 | Huffman | 56 | libel | 38 | 9 | linoleic | chromatograph | Matilda | 13 | 23 | gaiety | cattleman | trypsin | 34 | ester | 18 | Shapiro | 45 | preclude | 82 | agglomerate | 43 | 56
chorus : 14 | 75 | oviparous | 43 | 90 | 61 | cardigan | 40 | 52 | 31 | Eastwood | 7 | 27 | 33 | 67 | resignation | 4 | beneficiary | 96 | password | addenda | 81 | hung | lisp | ink | sedimentary | 73 | aversion | tuba | 14 | 8 | 48 | persiflage | areawide | 95 | 5 | destitute | pagan | clannish
viscometer : 58 | 72 | 25 | umber | 75 | 64 | internal | 98 | 72 | 43 | cowlick | Irishmen | quintillion | 43 | patois | 98 | 45 | 19 | 47 | imbalance | 5 | 43 | 72 | 4 | 68 | wagonload | 54 | 5 | 3 | 62 | low | defoliate | 35 | 7 | 75 | 72 | 55 | 37 | 76
39 : Anselm | histrionic | compassion | 83 | 92 | 29 | electorate | fennec | Calvin | Sophoclean | 12 | 48 | 35 | tset | dovetail | 30 | vacuole | 76 | 28 | abysmal | 19 | decomposition | 76 | gather | 92 | 88 | 43 | herbivorous | 81 | exclusionary | rheology | 63 | 28 | 66 | 52 | monkish | 30 | 16 | 27
77 : 62 | 15 | 19 | confidant | lent | 44 | coralberry | skylight | 41 | blowup | sawmill | awoke | 10 | 92 | Botswana | 64 | 33 | indignation | sinew | explain | lakeside | 12 | Holman | 53 | Madeline | bulletin | 28 | duel | materiel | 7 | 5 | Kenya | 95 | marlin | blob | 58 | 43 | 24 | dignify
Arianism : swarm | antonym | 31 | 17 | 37 | 97 | 65 | 3 | 24 | tribal | borderland | mentor | 53 | 70 | 92 | shipmate | patronage | 10 | 27 | anthropocentric | programmable | millennia | 39 | inferential | fiducial | Mickey | 23 | nebula | 77 | 20 | pain | brimstone | lithic | 35 | Daniel | Lubell | necklace | 18 | 41
